City,Latitude,Longitude,Temperature,Pressure,Humidity,id,hotel_name,hotel_score,hotel_description,hotel_url,hotel_latitude,hotel_longitude
Saintes Maries de la mer,43.4515922,4.4277202,8.5565,1009.6,62.65,102529062,"Mas du Couvin, maison d'hôtes en Camargue",9.6,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Mas du Couvin, maison d'hôtes en Camargue !  pour économiser.
Doté d'un jardin et offrant une vue sur le lac, le Mas du Couvin, maison d'hôtes en Camargue est un Bed & Breakfast durable situé aux Saintes-Maries-de-la-Mer, à 34 km de l'amphithéâtre d'Arles. Vous profiterez d'une vue sur le jardin et d'une terrasse. Ce Bed & Breakfast propose des chambres climatisées. Vous bénéficierez gratuitement d'un parking privé et d'une connexion Wi-Fi.

Les logements comprennent un coin salon. Tous les logements disposent d'une machine à café ainsi que d'une salle de bains privative avec douche à l'italienne et sèche-cheveux. Certains comprennent une cuisine entièrement équipée avec lave-vaisselle. Le linge de lit et les serviettes sont fournis.

Un petit-déjeuner buffet et continental composé de viennoiseries fraîches, de fruits et de jus de fruits est servi tous les jours. Vous trouverez un café et un salon.

Ce Bed & Breakfast propose une variété d'options de bien-être, notamment un bain à remous, un spa et des cours de yoga. Le Bed & Breakfast possède une aire de pique-nique où vous pourrez passer une journée en plein air.

Le Mas du Couvin, maison d'hôtes en Camargue se trouve à 49 km de la salle omnisports Montpellier Arena et du parc des expositions de Montpellier. L'aéroport le plus proche, celui de Nîmes-Garons, est situé à 36 km. Un service de navette aéroport peut être assuré moyennant des frais supplémentaires.",https://www.booking.com/hotel/fr/mas-du-couvin.fr.html?aid=304142&label=gen173nr-1FCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIDVgEaE2IAQGYAQ24AQfIAQzYAQHoAQH4AQOIAgGoAgO4AoaY4KwGwAIB0gIkMTQ5YTAxMzktYzliOS00NDk2LWJiMDktNDA5MWI3Njc1MTgy2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=dd9e62c3755401a9&srepoch=1704463368&from_sustainable_property_sr=1&from=searchresults,43.50038852,4.427241
Saintes Maries de la mer,43.4515922,4.4277202,8.5565,1009.6,62.65,102529062,"Appartement Saintes-Maries-de-la-Mer, 2 pièces, 4 personnes - FR-1-475-111",,"Appartement Saintes-Maries-de-la-Mer, 2 pièces, 4 personnes - Le FR-1-475-111 est situé aux Saintes-Maries-de-la-Mer, à 200 mètres de la plage de l'Amphora, à 500 mètres de la plage de l'Est et à moins de 1 km de la plage d'Arenas. Vous pourrez profiter d'une terrasse et d'un parking privé gratuit.

Cet appartement comprend une chambre, une télévision, une cuisine équipée et une salle de bains pourvue d'une douche.

L'amphithéâtre d'Arles se trouve à 39 km. L'aéroport le plus proche, celui de Nîmes-Garons, est situé à 41 km.",https://www.booking.com/hotel/fr/appartement-saintes-maries-de-la-mer-2-pieces-4-personnes-fr-1-475-111.fr.html?aid=304142&label=gen173nr-1FCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIDVgEaE2IAQGYAQ24AQfIAQzYAQHoAQH4AQOIAgGoAgO4AoaY4KwGwAIB0gIkMTQ5YTAxMzktYzliOS00NDk2LWJiMDktNDA5MWI3Njc1MTgy2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=dd9e62c3755401a9&srepoch=1704463368&from_sustainable_property_sr=1&from=searchresults,43.4537024,4.4355959
Uzes,44.0121279,4.4196718,5.9525,1010.075,66.025,106427400,LOGIS HOTEL RESTAURANT L' Auberge d'Uzes,8.4,"Située au cœur de la Provence, cette maison d'hôtes se trouve à 2 km du village médiéval d'Uzès. Elle dispose d'une piscine extérieure et de chambres charmantes offrant une vue sur le jardin.

Les chambres de l'Auberge d'Uzès sont décorées de façon unique et conservent leurs caractéristiques d'origines, comme les parquets et les poutres apparentes. Chacune est équipée d'une connexion Wi-Fi gratuite et de la télévision par satellite.

Vous pourrez déguster une cuisine régionale et un petit-déjeuner composé de produits faits maison dans le restaurant sur place ou sur la terrasse près de la piscine, lorsque le temps le permet. L'Auberge dispose également d'un bar privé et d'un jardin.

L'établissement se trouve en Languedoc-Roussillon, à seulement 25 minutes de route de Nîmes. En 35 minutes en voiture, vous rejoindrez Avignon où vous pourrez visiter le célèbre palais des Papes.",https://www.booking.com/hotel/fr/auberge-d-uzes.fr.html?aid=304142&label=gen173nr-1FCAQoggJCC3NlYXJjaF91emVzSA1YBGhNiAEBmAENuAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKJmOCsBsACAdICJDY1NmNjNWZiLTQ4ZDAtNDQwMy1hZTFiLWIzZjdlYTc0M2Y0ZNgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=9edb62c49aa60096&srepoch=1704463370&from_sustainable_property_sr=1&from=searchresults,43.99277827,4.42427516
Uzes,44.0121279,4.4196718,5.9525,1010.075,66.025,106427400,Chambre Hôte vue splendide,8.8,"Situé à Uzès, à 32 km du parc des expositions de Nîmes et à 39 km de la gare centrale d'Avignon, La Chambre Hôte vue splendide propose un hébergement spacieux et climatisé avec un balcon et une connexion Wi-Fi gratuite. Ce séjour chez l'habitant récemment rénové est situé à 40 km du palais des papes et à 41 km de la gare TGV d'Avignon. Cet établissement non-fumeurs se trouve à 48 km du parc des expositions d'Avignon.

Ce séjour chez l'habitant dispose d'une télévision à écran plat. Les serviettes et le linge de lit sont fournis. Il offre une vue sur la ville.

Servi chaque matin, le petit-déjeuner comprend des plats continentaux ainsi qu'une sélection de viennoiseries et de fromage frais.

Ce séjour chez l'habitant assure un service de location de voitures. Par ailleurs, vous pourrez visiter les environs à pied.

Vous séjournerez à 14 km du pont du Gard et à 40 km du pont d'Avignon. L'aéroport de Nîmes-Garons, le plus proche, est implanté à 35 km.",https://www.booking.com/hotel/fr/mini-suite-vue-splendide.fr.html?aid=304142&label=gen173nr-1FCAQoggJCC3NlYXJjaF91emVzSA1YBGhNiAEBmAENuAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKJmOCsBsACAdICJDY1NmNjNWZiLTQ4ZDAtNDQwMy1hZTFiLWIzZjdlYTc0M2Y0ZNgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=9edb62c49aa60096&srepoch=1704463370&from=searchresults,44.0115749,4.4207409
Uzes,44.0121279,4.4196718,5.9525,1010.075,66.025,106427400,Le trente trois,8.9,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le trente trois !  pour économiser.
Situé à Uzès, l'établissement Le trente trois propose une vue sur la ville et une connexion Wi-Fi gratuite, à 31 km du parc des expositions de Nîmes et à 38 km de la gare centrale d'Avignon. Vous séjournerez à 39 km du palais des Papes, à 40 km de la gare TGV d'Avignon et à 48 km du parc des expositions d'Avignon. Vous pourrez profiter d'une entrée privée.

Revêtus de carrelage, les logements comprennent une kitchenette entièrement équipée avec un four, un coin repas, une télévision à écran plat ainsi qu'une salle de bains privative pourvue d'une douche et d'un sèche-cheveux. Un grille-pain, un réfrigérateur, des plaques de cuisson, une machine à café et une bouilloire sont également fournis. Le linge de lit et les serviettes sont fournis.

Vous séjournerez à 13 km du pont du Gard et à 39 km du pont d'Avignon. L'aéroport de Nîmes-Garons, le plus proche, est implanté à 34 km.",https://www.booking.com/hotel/fr/le-trente-trois.fr.html?aid=304142&label=gen173nr-1FCAQoggJCC3NlYXJjaF91emVzSA1YBGhNiAEBmAENuAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKJmOCsBsACAdICJDY1NmNjNWZiLTQ4ZDAtNDQwMy1hZTFiLWIzZjdlYTc0M2Y0ZNgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=9edb62c49aa60096&srepoch=1704463370&from=searchresults,44.00964195,4.41788524
Uzes,44.0121279,4.4196718,5.9525,1010.075,66.025,106427400,Les cèdres,9.6,"Situé à Uzès, l'établissement Les cèdres propose un hébergement durable, à 38 km de la gare centrale d'Avignon et à 40 km du palais des Papes. Cet hébergement climatisé se trouve à 32 km du parc des expositions de Nîmes. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé sur place. Cet établissement non-fumeurs se trouve à 41 km de la gare TGV d'Avignon.

Offrant une vue sur le jardin, cette maison de vacances comprend une terrasse, une chambre, un salon, une télévision à écran plat, une cuisine équipée d'un lave-vaisselle et d'un four ainsi qu'une salle de bains pourvue d'une douche à l'italienne. Les serviettes et le linge de lit sont fournis.

Vous pourrez pratiquer diverses activités à Uzès et dans ses environs, telles que la randonnée.

Vous séjournerez à 14 km du pont du Gard et à 48 km du parc des expositions d'Avignon. L'aéroport de Nîmes-Garons, le plus proche, est implanté à 35 km.",https://www.booking.com/hotel/fr/les-cedres-uzes.fr.html?aid=304142&label=gen173nr-1FCAQoggJCC3NlYXJjaF91emVzSA1YBGhNiAEBmAENuAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKJmOCsBsACAdICJDY1NmNjNWZiLTQ4ZDAtNDQwMy1hZTFiLWIzZjdlYTc0M2Y0ZNgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=9edb62c49aa60096&srepoch=1704463370&from_sustainable_property_sr=1&from=searchresults,44.01184741,4.41413619
Uzes,44.0121279,4.4196718,5.9525,1010.075,66.025,106427400,UZES APPART HOTEL Résidence Le Mas des Oliviers,7.5,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement UZES APPART HOTEL Résidence Le Mas des Oliviers !  pour économiser.
Décoré dans un style provençal, l'UZES APPART HOTEL Résidence Le Mas des Oliviers est situé à 500 mètres du centre d'Uzès et à 1 km de la cathédrale de la ville. Il propose une connexion Wi-Fi gratuite et une piscine intérieure chauffée ouverte d'avril à octobre.

Dotés d'une terrasse ou d'un balcon privés, tous les appartements comprennent du carrelage, la climatisation et un salon avec une télévision à écran LCD. Leur salle de bains privative est pourvue d'articles de toilette gratuits.

Sur réservation préalable, vous pourrez savourer un petit-déjeuner continental livré chaque matin dans un panier à votre appartement. Vous aurez aussi la possibilité de préparer vos repas dans votre kitchenette équipée de plaques de cuisson.

Sur place, vous disposerez de livres et de jeux de société, ainsi que d'un parking souterrain privé gratuit. Vous séjournerez à 30 km de Nîmes et d'Avignon. Par ailleurs, le samedi, vous aurez l'occasion de découvrir le marché provençal d'Uzès. Enfin, l'UZES APPART HOTEL Résidence Le Mas des Oliviers vous fera bénéficier d'un bon de réduction pour visiter le pont du Gard.",https://www.booking.com/hotel/fr/le-mas-des-oliviers-ulv.fr.html?aid=304142&label=gen173nr-1FCAQoggJCC3NlYXJjaF91emVzSA1YBGhNiAEBmAENuAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKJmOCsBsACAdICJDY1NmNjNWZiLTQ4ZDAtNDQwMy1hZTFiLWIzZjdlYTc0M2Y0ZNgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=9edb62c49aa60096&srepoch=1704463370&from=searchresults,44.01263259,4.41414893
Uzes,44.0121279,4.4196718,5.9525,1010.075,66.025,106427400,Logis Hotel Restaurant Uzès Pont du Gard,7.7,"Le Logis Hotel Restaurant Uzès Pont du Gard propose des chambres confortables et bien équipées, à seulement 10 minutes à pied du centre. Une piscine extérieure, 2 courts de tennis et un restaurant de qualité sont mis à votre disposition.

Toutes les chambres du Logis Hotel Restaurant Uzès Pont du Gard disposent d'une télévision par satellite et d'une salle de bains privative. Une connexion Wi-Fi illimitée est disponible gratuitement.

Le restaurant de l'hôtel sert une cuisine française traditionnelle et offre une vue sur la piscine. En été, vous pourrez prendre vos repas sur la terrasse ombragée.

Le Logis Hotel Restaurant Uzès Pont du Gard est idéalement situé pour découvrir Uzès. La place aux Herbes et la tour Fenestrelle se trouvent à proximité.",https://www.booking.com/hotel/fr/uzes.fr.html?aid=304142&label=gen173nr-1FCAQoggJCC3NlYXJjaF91emVzSA1YBGhNiAEBmAENuAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKJmOCsBsACAdICJDY1NmNjNWZiLTQ4ZDAtNDQwMy1hZTFiLWIzZjdlYTc0M2Y0ZNgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=9edb62c49aa60096&srepoch=1704463370&from_sustainable_property_sr=1&from=searchresults,44.00284485,4.41645205
Uzes,44.0121279,4.4196718,5.9525,1010.075,66.025,106427400,La Maison du Puisatier • Centre historique • Piscine chauffée •Jardin,,"Housed in a historic building, the recently renovated La Maison du Puisatier • Centre historique • Piscine chauffée •Jardin provides accommodation with an outdoor swimming pool and free WiFi. The property features pool and garden views, and is 31 km from Parc Expo Nîmes. The property is non-smoking and is located 38 km from Avignon Central Station.

The spacious holiday home is equipped with 3 bedrooms, a fully equipped kitchen with a dishwasher and an oven, and 3 bathrooms with a bath and a hair dryer. Towels and bed linen are provided in the holiday home. The property has an outdoor dining area.

Guests can also relax in the garden.

Papal Palace is 39 km from the holiday home, while Avignon TGV Train Station is 40 km away. The nearest airport is Nimes-Ales-Camargue-Cevennes, 34 km from La Maison du Puisatier • Centre historique • Piscine chauffée •Jardin, and the property offers a paid airport shuttle service.",https://www.booking.com/hotel/fr/la-maison-du-puisatier-centre-historique-piscine-chauffee-jardin.fr.html?aid=304142&label=gen173nr-1FCAQoggJCC3NlYXJjaF91emVzSA1YBGhNiAEBmAENuAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKJmOCsBsACAdICJDY1NmNjNWZiLTQ4ZDAtNDQwMy1hZTFiLWIzZjdlYTc0M2Y0ZNgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=9edb62c49aa60096&srepoch=1704463370&from=searchresults,44.0098616,4.4165979
Uzes,44.0121279,4.4196718,5.9525,1010.075,66.025,106427400,La Taverne,8.6,"La Taverne est située à Uzès, dans une rue piétonne, à seulement 2 minutes à pied du château du Duché. L'office de tourisme se trouve à 100 mètres et le musée Haribo est à 3 km.

Les chambres de La Taverne sont décorées dans un style contemporain et comprennent une connexion Wi-Fi gratuite. Chacune dispose également d'une télévision à écran LCD, de la climatisation et d'une salle de bains privative avec articles de toilette gratuits.

Le petit-déjeuner est servi tous les matins dans la salle prévue à cet effet. Une bagagerie et des journaux sont disponibles à la réception.

Les autres activités locales incluent l'étang du Gard à 14 km ou la visite de Nîmes, à 30 minutes en voiture. L'hôtel est situé à côté de l'office de tourisme d'Uzès et de l'hôtel de ville.

Les chambres sont situées à un étage supérieur et accessibles par des escaliers ou au rez-de-chaussée dans l'annexe.

La réception est ouverte tous les jours de 16h00 à 19h00. L'hôtel n'a pas la réceptionniste de nuit.",https://www.booking.com/hotel/fr/la-taverne.fr.html?aid=304142&label=gen173nr-1FCAQoggJCC3NlYXJjaF91emVzSA1YBGhNiAEBmAENuAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKJmOCsBsACAdICJDY1NmNjNWZiLTQ4ZDAtNDQwMy1hZTFiLWIzZjdlYTc0M2Y0ZNgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=9edb62c49aa60096&srepoch=1704463370&from=searchresults,44.014659,4.4200515
Uzes,44.0121279,4.4196718,5.9525,1010.075,66.025,106427400,La maison d'HamiH,,"Située à Uzès, La maison d'HamiH propose un hébergement climatisé avec une terrasse. Vous profiterez d'une vue sur le jardin et d'un balcon.

Les serviettes et le linge de lit sont fournis.

Cette maison d'hôtes sert un petit-déjeuner continental.",https://www.booking.com/hotel/fr/la-maison-d-hamih.fr.html?aid=304142&label=gen173nr-1FCAQoggJCC3NlYXJjaF91emVzSA1YBGhNiAEBmAENuAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKJmOCsBsACAdICJDY1NmNjNWZiLTQ4ZDAtNDQwMy1hZTFiLWIzZjdlYTc0M2Y0ZNgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=9edb62c49aa60096&srepoch=1704463370&from=searchresults,43.9987185,4.4142914
Uzes,44.0121279,4.4196718,5.9525,1010.075,66.025,106427400,Boutique Hôtel Entraigues,8.9,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Boutique Hôtel Entraigues !  pour économiser.
Doté d’une piscine extérieure, le Boutique Hôtel Entraigues vous accueille à Uzès, dans le Languedoc-Roussillon, à 32 km d’Avignon. Il possède une terrasse bien exposée et offre une vue sur la ville. Une connexion Wi-Fi est disponible gratuitement dans l’ensemble de l’établissement, et vous pourrez profiter d’un parking privé sur place moyennant des frais supplémentaires et sous réserve de disponibilité.

Les chambres sont climatisées et disposent d’une télévision par câble à écran plat ainsi que d’un plateau/bouilloire. Certaines comportent une terrasse, un patio ou un coin salon où vous pourrez vous détendre après une journée bien remplie.

Vous trouverez plusieurs restaurants à moins de 2 minutes de marche.

Vous aurez la possibilité de pratiquer différentes activités dans les environs, telles que le golf et le vélo. L’Hôtel Entraigues est à 20 km de Nîmes et à 41 km d’Arles. L’aéroport d’Avignon-Provence est, quant à lui, situé à 40 km.",https://www.booking.com/hotel/fr/entraigues-uzes2.fr.html?aid=304142&label=gen173nr-1FCAQoggJCC3NlYXJjaF91emVzSA1YBGhNiAEBmAENuAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKJmOCsBsACAdICJDY1NmNjNWZiLTQ4ZDAtNDQwMy1hZTFiLWIzZjdlYTc0M2Y0ZNgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=9edb62c49aa60096&srepoch=1704463370&from_sustainable_property_sr=1&from=searchresults,44.01246437,4.42180011
Paris,48.8534951,2.3483915,4.371499999999999,1017.65,67.425,114827617,Hotel Geoffroy Marie Opéra,8.0,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel Geoffroy Marie Opéra !  pour économiser.
Situé à Paris, l'Hotel Geoffroy Marie Opéra propose une connexion Wi-Fi gratuite dans l'ensemble de ses locaux et des chambres climatisées. Vous séjournerez à proximité de l'opéra Garnier, du musée du Louvre et de la gare Saint-Lazare. Cet établissement non-fumeurs se trouve à 1,2 km de la gare du Nord.

Toutes les chambres comprennent un bureau, une télévision à écran plat, une salle de bains privative, du linge de lit et des serviettes. Vous disposerez également d'un réfrigérateur.

Vous séjournerez à proximité de la station de métro Pigalle, de la gare de l'Est et de la salle de concert La Cigale. L'aéroport de Paris-Orly, le plus proche, est à 18 km.",https://www.booking.com/hotel/fr/geoffroy-marie-opera.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gCiZjgrAbAAgHSAiQzM2YxOTQxNC0yZjg4LTQyOGUtOWVhOC1mMGJiN2U0MGZmMjfYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=797d62c467dc0439&srepoch=1704463371&from_sustainable_property_sr=1&from=searchresults,48.873619,2.344375
Paris,48.8534951,2.3483915,4.371499999999999,1017.65,67.425,114827617,Maison Eugenie,8.1,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Maison Eugenie !  pour économiser.
Située dans le XVIIe arrondissement de Paris, la Maison Eugénie offre une vue sur le quartier des Batignolles. Elle propose des chambres insonorisées à la décoration de style Napoléon III. Elle comprend également un salon de thé, ainsi qu’une bibliothèque avec une connexion Wi-Fi gratuite et un bar où déguster un cocktail.

Les chambres disposent de la climatisation, d’une télévision par satellite et d’un minibar. Certaines comportent une baignoire. Tous ces élégants logements sont dotés d’une salle de bains privative avec sèche-cheveux.

La Maison Eugénie sert un petit-déjeuner buffet dans la salle raffinée prévue à cet effet.

La Maison Eugénie compte par ailleurs une réception ouverte 24h/24 et assure un service de billetterie. 

La station de métro Brochant, qui permet de rejoindre directement les Champs-Élysées, est accessible en 8 minutes à pied. Le Moulin Rouge vous attend à 20 minutes de marche.",https://www.booking.com/hotel/fr/villaeugenie.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gCiZjgrAbAAgHSAiQzM2YxOTQxNC0yZjg4LTQyOGUtOWVhOC1mMGJiN2U0MGZmMjfYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=797d62c467dc0439&srepoch=1704463371&from_sustainable_property_sr=1&from=searchresults,48.88715545,2.31428772
Paris,48.8534951,2.3483915,4.371499999999999,1017.65,67.425,114827617,Le Katorze Hôtel,8.4,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le Katorze Hôtel !  pour économiser.
Doté d'une terrasse, l'établissement Le Katorze Hôtel est situé à Paris, en Île-de-France, à 1,9 km de la salle de concert La Cigale et à 1,7 km de la station de métro Pigalle. Cet hôtel 4 étoiles vous propose une réception ouverte 24h/24, un service d’étage et une connexion Wi-Fi gratuite. Cet établissement non-fumeurs se trouve à 2,5 km de la gare Saint-Lazare.

Les chambres comprennent la climatisation, un bureau, une machine à café, un réfrigérateur, un coffre-fort, une télévision à écran plat et une salle de bains privative pourvue d’une douche. Les serviettes et le linge de lit sont fournis.

Vous profiterez d’un espace affaires et d’un snack-bar sur place.

Le Sacré-Cœur se trouve à 1,9 km. Vous rejoindrez l'Arc de Triomphe à 3,3 km. L'aéroport de Paris-Charles-de-Gaulle, le plus proche, est installé à 21 km.",https://www.booking.com/hotel/fr/le-katorze.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gCiZjgrAbAAgHSAiQzM2YxOTQxNC0yZjg4LTQyOGUtOWVhOC1mMGJiN2U0MGZmMjfYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=797d62c467dc0439&srepoch=1704463371&from_sustainable_property_sr=1&from=searchresults,48.889975,2.323317
Paris,48.8534951,2.3483915,4.371499999999999,1017.65,67.425,114827617,Hôtel Le Daum,8.4,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Le Daum !  pour économiser.
Tout juste rénové, l'Hôtel Le Daum vous accueille dans un cadre chaleureux et intimiste.

Bénéficiant d’un emplacement idéal dans le 12ème arrondissement, à deux pas de la Gare de Lyon, de l'effervescence du centre commercial Bercy Village ainsi que de la tranquillité du bois de Vincennes, cet hôtel décoré dans des couleurs douce et chaleureuse affiche un style rétro chic. En seulement 3 minutes à pied, vous rejoindrez la gare routière et station de métro Daumesnil, qui assure un accès direct à la Tour Eiffel (ligne 6) ainsi qu’à l'Opéra Garnier (ligne 8).

Toutes les chambres sont équipées d'une télévision connectée pour vous permettre de profiter de vos abonnements Netflix, Amazon prime, Disney+ ou autres, d’une connexion Wi-Fi gratuite et de la climatisation.

La réception vous accueille 24h/24 et 7j/7.

Le petit-déjeuner continental est servi dans le hall.

Les amateurs d'art pourront admirer une œuvre originale de Georges Rousse. Cet artiste aux multiples distinctions intervient sur l'architecture du lieu en appliquant le principe de l'anamorphose (transformation de l'architecture par un trompe-l’œil).

Le 12ème arrondissement est le quartier préféré des voyageurs visitant Paris en raison de sa situation géographique et de la proximité des transports en commun, selon les avis de clients indépendants.",https://www.booking.com/hotel/fr/gossec.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gCiZjgrAbAAgHSAiQzM2YxOTQxNC0yZjg4LTQyOGUtOWVhOC1mMGJiN2U0MGZmMjfYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=797d62c467dc0439&srepoch=1704463371&from_sustainable_property_sr=1&from=searchresults,48.83880355,2.40083322
Paris,48.8534951,2.3483915,4.371499999999999,1017.65,67.425,114827617,Hôtel Joe M,8.4,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Joe M !  pour économiser.
Situé à seulement 2 minutes à pied des Grands Boulevards et des stations de métro Le Peletier, l’établissement 3 étoiles Hôtel Joe M propose une connexion Wi-Fi gratuite ainsi qu’un bar-salon. Les grands magasins de luxe Galeries Lafayette et Printemps ainsi que l'Opéra Garnier sont accessibles en 10 minutes à pied.

Les chambres de l'Hôtel Joe M sont dotées d'une télévision par satellite à écran LCD. Desservis par un ascenseur traditionnel, tous les hébergements décorés dans un style contemporain comprennent un plateau/bouilloire.

Des viennoiseries, des œufs et des saucisses sont proposés au petit-déjeuner buffet de l'Hôtel Joe M. Mettant à votre disposition des journaux gratuits, la réception ouverte 24h/24 vous aidera à organiser un service de navette aéroport.

Durant votre séjour, vous pourrez profiter d’un service de location de vélos publics pour partir à la découverte de la capitale ou rejoindre le musée du Louvre en 20 minutes à pied. Les transports en commun vous permettront d’accéder directement à la tour Eiffel, à la place de la Concorde et à la place animée de la République.",https://www.booking.com/hotel/fr/centre.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gCiZjgrAbAAgHSAiQzM2YxOTQxNC0yZjg4LTQyOGUtOWVhOC1mMGJiN2U0MGZmMjfYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=797d62c467dc0439&srepoch=1704463371&from_sustainable_property_sr=1&from=searchresults,48.87338017,2.34381616
